SampleID	Depth	RankCode	NodeName	TaxonPath	TaxID	Status	ResolutionSource
Helga-16SrRNA-NCBI	8	S	Afipia carboxidovorans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;Afipia carboxidovorans	40137	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Afipia broomeae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;Afipia broomeae	56946	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Bradyrhizobium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Bradyrhizobium oligotrophicum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium oligotrophicum	1245469	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Nitrobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Nitrobacter hamburgensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter;Nitrobacter hamburgensis	323097	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Variibacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Variibacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Variibacter gotjawalensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Variibacter;Variibacter gotjawalensis	1333996	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Methylobacteriaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae	119045	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Methylobacterium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium	407	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Methylobacterium dankookense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium dankookense	560405	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Microvirga	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga	186650	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Microvirga subterranea	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga subterranea	186651	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Beijerinckiaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae	45404	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Beijerinckia	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia	532	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Beijerinckia indica	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia indica	395963	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Hyphomicrobiales_Incertae_sedis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Pseudorhodoplanes	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Pseudorhodoplanes	1734920	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Pseudorhodoplanes sinuspersici	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Pseudorhodoplanes;Pseudorhodoplanes sinuspersici	1235591	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Salinarimonadaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salinarimonadaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Salinarimonas	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salinarimonadaceae;Salinarimonas	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Salinarimonas ramus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salinarimonadaceae;Salinarimonas;Salinarimonas ramus	690164	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Salinarimonas rosea	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salinarimonadaceae;Salinarimonas;Salinarimonas rosea	552063	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Chelatococcaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Chelatococcaceae	2036754	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Chelatococcus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Chelatococcaceae;Chelatococcus	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Chelatococcus asaccharovorans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Chelatococcaceae;Chelatococcus;Chelatococcus asaccharovorans	28210	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Phreatobacteraceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phreatobacteraceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Phreatobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phreatobacteraceae;Phreatobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Phreatobacter oligotrophus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phreatobacteraceae;Phreatobacter;Phreatobacter oligotrophus	1122261	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Methylocystaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae	31993	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Methylocystis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis	133	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Methylocystis silviterrae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;Methylocystis silviterrae	2743612	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Parvibaculaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae	2813035	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Parvibaculum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum	256616	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Parvibaculum lavamentivorans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;Parvibaculum lavamentivorans	256618	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Pleomorphomonadaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Chthonobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Chthonobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Chthonobacter rhizosphaerae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Chthonobacter;Chthonobacter rhizosphaerae	2735553	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Rhabdaerophilaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhabdaerophilaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Rhabdaerophilum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhabdaerophilaceae;Rhabdaerophilum	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Rhabdaerophilum calidifontis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhabdaerophilaceae;Rhabdaerophilum;Rhabdaerophilum calidifontis	2604328	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Salaquimonadaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salaquimonadaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Salaquimonas	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salaquimonadaceae;Salaquimonas	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Salaquimonas pukyongi	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Salaquimonadaceae;Salaquimonas;Salaquimonas pukyongi	2712698	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Segnochrobactraceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Segnochrobactraceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Pseudoxanthobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Segnochrobactraceae;Pseudoxanthobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Pseudoxanthobacter soli	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Segnochrobactraceae;Pseudoxanthobacter;Pseudoxanthobacter soli	433840	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Rhodobacterales	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales	204455	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Paracoccaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae	31989	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Gemmobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter	204456	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Gemmobacter lutimaris	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter lutimaris	2306023	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Gemmobacter caeni	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter caeni	589035	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Gemmobacter megaterium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter megaterium	1086013	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Gemmobacter nectariphilus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter nectariphilus	1121271	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Gemmobacter aquaticus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter aquaticus	490185	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Gemmobacter nanjingensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter nanjingensis	488454	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Gemmobacter straminiformis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Gemmobacter;Gemmobacter straminiformis	2045119	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Pararhodobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pararhodobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Pararhodobacter aggregans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pararhodobacter;Pararhodobacter aggregans	404875	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Pararhodobacter marinus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pararhodobacter;Pararhodobacter marinus	2184063	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Defluviimonas	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Defluviimonas aquaemixtae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;Defluviimonas aquaemixtae	1542388	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Defluviimonas aestuarii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;Defluviimonas aestuarii	1130726	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Paracoccus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus	265	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Paracoccus homiensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus homiensis	364199	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus fontiphilus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus fontiphilus	1815556	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus haematequi	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus haematequi	2491866	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus speluncae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus speluncae	1571208	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus binzhouensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus binzhouensis	2796149	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus communis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus communis	1282439	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus denitrificans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus denitrificans	266	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus pueri	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus pueri	2665493	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus sulfuroxidans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus sulfuroxidans	384678	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Paracoccus versutus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus versutus	34007	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Frigidibacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Frigidibacter	1775705	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Frigidibacter oleivorans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Frigidibacter;Frigidibacter oleivorans	2487129	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Frigidibacter mobilis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Frigidibacter;Frigidibacter mobilis	1335048	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Aliigemmobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliigemmobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Aliigemmobacter aestuarii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Aliigemmobacter;Aliigemmobacter aestuarii	1445661	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Tabrizicola	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Tabrizicola	1443919	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Tabrizicola oligotrophica	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Tabrizicola;Tabrizicola oligotrophica	2710650	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Tabrizicola piscis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Tabrizicola;Tabrizicola piscis	2494374	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Tabrizicola soli	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Tabrizicola;Tabrizicola soli	2185115	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Arenibacterium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Arenibacterium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Arenibacterium halophilum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Arenibacterium;Arenibacterium halophilum	2583821	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Fuscovulum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Fuscovulum	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Fuscovulum blasticum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Fuscovulum;Fuscovulum blasticum	1075	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Pseudotabrizicola	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pseudotabrizicola	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Pseudotabrizicola algicola	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pseudotabrizicola;Pseudotabrizicola algicola	2709381	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Cereibacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Cereibacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Cereibacter sphaeroides	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Cereibacter;Cereibacter sphaeroides	1063	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Pseudothioclava	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pseudothioclava	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Pseudothioclava arenosa	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pseudothioclava;Pseudothioclava arenosa	1795308	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Szabonella	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Szabonella	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Szabonella alba	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Szabonella;Szabonella alba	2804194	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Xinfangfangia	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Xinfangfangia	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Xinfangfangia pollutisoli	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Xinfangfangia;Xinfangfangia pollutisoli	2865960	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Roseobacteraceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae	2854170	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Marivita	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marivita	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Marivita roseacus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marivita;Marivita roseacus	692487	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Marivita cryptomonadis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marivita;Marivita cryptomonadis	505252	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Marivita lacus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marivita;Marivita lacus	1323742	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Marivita geojedonensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marivita;Marivita geojedonensis	1123756	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Seohaeicola	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Seohaeicola	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Seohaeicola saemankumensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Seohaeicola;Seohaeicola saemankumensis	481181	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Seohaeicola nanhaiensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Seohaeicola;Seohaeicola nanhaiensis	1387282	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Seohaeicola westpacificensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Seohaeicola;Seohaeicola westpacificensis	1245752	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Seohaeicola zhoushanensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Seohaeicola;Seohaeicola zhoushanensis	1569283	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Roseovarius	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Roseovarius tolerans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;Roseovarius tolerans	74031	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Roseovarius atlanticus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;Roseovarius atlanticus	1641875	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Thalassovita	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Thalassovita	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Thalassobius vesicularis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Thalassovita;Thalassobius vesicularis	1294297	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Ponticoccus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ponticoccus	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Ponticoccus alexandrii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ponticoccus;Ponticoccus alexandrii	1943633	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Primorskyibacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Primorskyibacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Primorskyibacter aestuariivivens	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Primorskyibacter;Primorskyibacter aestuariivivens	1888912	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Rhodobacterales_Incertae_sedis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacterales_Incertae_sedis	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Rhodobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacterales_Incertae_sedis;Rhodobacter	1060	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Rhodobacter amnigenus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacterales_Incertae_sedis;Rhodobacter;Rhodobacter amnigenus	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Rhodobacter ruber	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacterales_Incertae_sedis;Rhodobacter;Rhodobacter ruber	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Rhodobacter sediminis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacterales_Incertae_sedis;Rhodobacter;Rhodobacter sediminis	1783356	Resolved	source_cache
Helga-16SrRNA-NCBI	5	O	Sphingomonadales	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Sphingomonadales	204457	Resolved	source_cache
